Subject,Age,CharacterCode,Item,ISI_Sequence,ISI,ISD,BoundaryCode,ReadingScore
006,18,IL2,IL2_9,9,112,14.86606875,Non,66
511,26,IL3,IL3_7,7,112,65.4369926,Non,50
604,23,CB2,CB2_11,11,112,20.72850453,Non,75
605,28,IL4,IL4_5,5,112,21.77485706,Non,67
409,22,CR2,CR2_6,6,112,68.42514158,Non,61
409,22,CR1,CR1_8,8,112,53.60037313,Non,61
413,22,CR2,CR2_2,2,112,19.23538406,Non,47
414,22,CT4,CT4_9,9,112,14.31782106,Non,48
414,22,IL4,IL4_5,5,112,8.062257748,Non,48
414,22,IT4,IT4_2,2,112,52.88667129,Non,48
512,35,IB1,IB1_4,4,112,119,Non,46
516,23,CR1,CR1_1,1,112,59.93329626,Non,42
516,23,CB2,CB2_8,8,112,42.63801121,Non,42
517,23,CR3,CR3_6,6,112,30.87069808,Non,52
518,23,CT3,CT3_8,8,112,66.76076692,Non,66
002,22,CT4,CT4_5,5,113,60.00833275,Non,26
002,22,CR3,CR3_7,7,113,41.23105626,Non,26
005,23,IT1,IT1_4,4,113,44.94441011,Non,39
007,21,IR3,IR3_8,8,113,19.10497317,Non,85
511,26,CR2,CR2_13,13,113,83.16850365,Non,50
513,22,IR4,IR4_2,2,113,11.40175425,Non,46
605,28,IT3,IT3_4,4,113,44.97484297,Non,67
409,22,CT2,CT2_5,5,113,12.52996409,Non,61
409,22,CT1,CT1_10,10,113,75.43208866,Non,61
410,23,CT4,CT4_3,3,113,100.9603883,Non,39
410,23,CT3,CT3_4,4,113,106.212052,Non,39
410,23,CT3,CT3_6,6,113,80.95677859,Non,39
410,23,CR4,CR4_1,1,113,50,Non,39
410,23,CR4,CR4_4,4,113,68.8839604,Non,39
410,23,IB1,IB1_7,7,113,30.3644529,Non,39
411,22,CT3,CT3_7,7,113,75.59100476,Non,30
413,22,IR1,IR1_2,2,113,18.68154169,Non,47
413,22,CR1,CR1_1,1,113,25,Non,47
413,22,IB1,IB1_2,2,113,20.1246118,Non,47
413,22,CB2,CB2_3,3,113,31.144823,Non,47
414,22,IT4,IT4_1,1,113,22.09072203,Non,48
516,23,IB4,IB4_8,8,113,79.60527621,Non,42
516,23,IB1,IB1_1,1,113,29.83286778,Non,42
517,23,IT3,IT3_7,7,113,98.35141077,Non,52
517,23,IR3,IR3_8,8,113,42.10700654,Non,52
517,23,IR3,IR3_10,10,113,56.82429058,Non,52
517,23,CR2,CR2_5,5,113,52.69724851,Non,52
416,40,IL3,IL3_9,9,113,85.86617495,Non,67
522,20,CR3,CR3_6,6,113,47.12748667,Non,61
514,23,CT2,CT2_7,7,114,22.8035085,Non,62
514,23,IT1,IT1_11,11,114,16.55294536,Non,62
514,23,CL2,CL2_10,10,114,25.49509757,Non,62
603,23,CR1,CR1_11,11,114,56.82429058,Non,82
603,23,IR1,IR1_11,11,114,48.01041554,Non,82
603,23,CB2,CB2_2,2,114,25.61249695,Non,82
603,23,CR2,CR2_7,7,114,27.29468813,Non,82
005,23,IL2,IL2_7,7,114,89.87213139,Non,39
006,18,IR3,IR3_8,8,114,99.32270637,Non,66
006,18,CL1,CL1_1,1,114,24.0208243,Non,66
007,21,CT3,CT3_12,12,114,21.21320344,Non,85
511,26,IL4,IL4_4,4,114,92.13576938,Non,50
601,30,IB2,IB2_13,13,114,23.76283232,Non,39
604,23,IB2,IB2_13,13,114,23.76283232,Non,75
604,23,CB1,CB1_10,10,114,25.39954527,Non,75
410,23,CB3,CB3_5,5,114,57.00877125,Non,39
410,23,IL2,IL2_4,4,114,39.8246155,Non,39
413,22,CB1,CB1_2,2,114,26.92582404,Non,47
512,35,CB1,CB1_6,6,114,107.9351657,Non,46
516,23,CT3,CT3_11,11,114,50.59644256,Non,42
516,23,IL3,IL3_10,10,114,71.51223672,Non,42
516,23,IR3,IR3_4,4,114,43.829214,Non,42
516,23,CB3,CB3_5,5,114,142.5236822,Non,42
516,23,CR1,CR1_4,4,114,83.29465769,Non,42
517,23,IT4,IT4_7,7,114,86.76404785,Non,52
517,23,IT3,IT3_4,4,114,42.29657197,Non,52
517,23,CT3,CT3_11,11,114,53.60037313,Non,52
517,23,CT4,CT4_1,1,114,47.42362281,Non,52
517,23,IL3,IL3_2,2,114,34.71310992,Non,52
519,33,IT1,IT1_12,12,114,84.72307832,Non,78
522,20,CL4,CL4_2,2,114,74.3236167,Non,61
514,23,IL2,IL2_7,7,115,23.02172887,Non,62
514,23,IT2,IT2_11,11,115,24.41311123,Non,62
515,20,IL4,IL4_10,10,115,55.56403963,Non,71
515,20,IB1,IB1_3,3,115,97.09788875,Non,71
603,23,IR1,IR1_9,9,115,67.35725648,Non,82
603,23,CB2,CB2_1,1,115,28.3019434,Non,82
603,23,CT1,CT1_3,3,115,41.23105626,Non,82
603,23,CT2,CT2_6,6,115,30.47950131,Non,82
002,22,CR3,CR3_12,12,115,41.23105626,Non,26
002,22,CR1,CR1_4,4,115,8.246211251,Non,26
006,18,CB4,CB4_2,2,115,74.04052944,Non,66
006,18,CT2,CT2_5,5,115,13.34166406,Non,66
006,18,CL1,CL1_4,4,115,27.31300057,Non,66
410,23,IT4,IT4_11,11,115,43.27817002,Non,39
410,23,IL4,IL4_1,1,115,66.73080248,Non,39
410,23,IB2,IB2_1,1,115,27.73084925,Non,39
413,22,CB1,CB1_11,11,115,27.89265136,Non,47
413,22,CB2,CB2_7,7,115,15.8113883,Non,47
414,22,CT3,CT3_8,8,115,22.20360331,Non,48
414,22,CB3,CB3_6,6,115,34,Non,48
512,35,IB1,IB1_8,8,115,63.60031446,Non,46
512,35,CR2,CR2_6,6,115,101.6366076,Non,46
512,35,IT1,IT1_8,8,115,90.78546139,Non,46
516,23,IT1,IT1_11,11,115,37.64306045,Non,42
516,23,CB2,CB2_10,10,115,39.69886648,Non,42
516,23,IR1,IR1_3,3,115,52.20153254,Non,42
516,23,IR1,IR1_4,4,115,70.00714249,Non,42
516,23,IR1,IR1_11,11,115,28.28427125,Non,42
517,23,CB3,CB3_2,2,115,45.27692569,Non,52
517,23,CL2,CL2_7,7,115,53.22593353,Non,52
518,23,CL3,CL3_9,9,115,75.80237463,Non,66
521,22,CB2,CB2_12,12,115,74.63243263,Non,68
514,23,CR1,CR1_6,6,116,22.02271555,Non,62
514,23,IT2,IT2_10,10,116,19.23538406,Non,62
515,20,CR1,CR1_10,10,116,156.2049935,Non,71
515,20,CR1,CR1_11,11,116,75.53806987,Non,71
515,20,IL2,IL2_1,1,116,125.7179383,Non,71
515,20,CT2,CT2_1,1,116,164.2224102,Non,71
603,23,CT4,CT4_9,9,116,81.43709229,Non,82
603,23,CB3,CB3_2,2,116,129.8653148,Non,82
603,23,IT1,IT1_2,2,116,45.18849411,Non,82
603,23,IR1,IR1_2,2,116,54.03702434,Non,82
002,22,CR3,CR3_8,8,116,74.33034374,Non,26
005,23,CR2,CR2_10,10,116,116.8246549,Non,39
005,23,IB2,IB2_13,13,116,72.71863585,Non,39
006,18,IL3,IL3_8,8,116,90.37698822,Non,66
006,18,CT1,CT1_1,1,116,17.08800749,Non,66
006,18,CT1,CT1_10,10,116,35.05709629,Non,66
006,18,CB1,CB1_2,2,116,28.60069929,Non,66
006,18,CB1,CB1_8,8,116,35.84689666,Non,66
007,21,CT4,CT4_3,3,116,37.64306045,Non,85
007,21,IR4,IR4_6,6,116,18.60107524,Non,85
513,22,IL3,IL3_6,6,116,51.6139516,Non,46
513,22,IL3,IL3_10,10,116,52.40229003,Non,46
513,22,IT4,IT4_7,7,116,37.80211634,Non,46
513,22,CT3,CT3_7,7,116,52.77309921,Non,46
513,22,IR3,IR3_8,8,116,21.02379604,Non,46
410,23,IB4,IB4_1,1,116,62.42595614,Non,39
410,23,IB4,IB4_5,5,116,50,Non,39
410,23,IL2,IL2_1,1,116,40.80441153,Non,39
411,22,CB4,CB4_7,7,116,45.22167622,Non,30
412,22,IB1,IB1_7,7,116,56.40035461,Non,50
412,22,CL2,CL2_8,8,116,69.77105417,Non,50
413,22,IR2,IR2_1,1,116,40.01249805,Non,47
413,22,IR2,IR2_10,10,116,18.97366596,Non,47
414,22,CB4,CB4_7,7,116,20.51828453,Non,48
512,35,IR2,IR2_1,1,116,117.1537451,Non,46
512,35,IL1,IL1_6,6,116,57.30619513,Non,46
516,23,CR4,CR4_9,9,116,74.33034374,Non,42
516,23,IB4,IB4_4,4,116,90.35485598,Non,42
516,23,IB4,IB4_9,9,116,59.05929224,Non,42
516,23,CR1,CR1_10,10,116,69.02897942,Non,42
517,23,IB3,IB3_3,3,116,26.90724809,Non,52
517,23,IT1,IT1_3,3,116,60.16643583,Non,52
517,23,IB2,IB2_9,9,116,63.07138812,Non,52
517,23,CB1,CB1_10,10,116,7.280109889,Non,52
517,23,CR2,CR2_2,2,116,54.81788029,Non,52
518,23,CR3,CR3_12,12,116,57.24508713,Non,66
518,23,CR4,CR4_10,10,116,48.37354649,Non,66
518,23,CT3,CT3_12,12,116,38.20994635,Non,66
520,24,IR3,IR3_3,3,116,46.87216658,Non,65
520,24,CR3,CR3_6,6,116,107.0046728,Non,65
520,24,CT4,CT4_5,5,116,58.46366393,Non,65
521,22,IL2,IL2_7,7,116,46.57252409,Non,68
521,22,IL1,IL1_3,3,116,89.9888882,Non,68
521,22,CL2,CL2_5,5,116,41.03656906,Non,68
521,22,IB1,IB1_11,11,116,75.32595834,Non,68
416,40,IR3,IR3_3,3,116,33,Non,67
416,40,IR3,IR3_10,10,116,91.70605214,Non,67
416,40,CB3,CB3_3,3,116,58.82176468,Non,67
416,40,CR4,CR4_3,3,116,77.36924454,Non,67
515,20,CR1,CR1_2,2,117,118.8486432,Non,71
603,23,IR3,IR3_1,1,117,70.66116331,Non,82
603,23,CT2,CT2_10,10,117,60.08327554,Non,82
002,22,IL3,IL3_1,1,117,31.40063694,Non,26
005,23,IB2,IB2_7,7,117,50.69516742,Non,39
006,18,CR3,CR3_12,12,117,98.88377015,Non,66
006,18,CB1,CB1_4,4,117,20.24845673,Non,66
006,18,IB1,IB1_4,4,117,21.63330765,Non,66
007,21,CR3,CR3_10,10,117,37.73592453,Non,85
511,26,CT1,CT1_1,1,117,52.81098371,Non,50
511,26,CR2,CR2_5,5,117,69.07966416,Non,50
511,26,IT1,IT1_1,1,117,23.34523506,Non,50
513,22,IT4,IT4_5,5,117,46.17358552,Non,46
513,22,CT4,CT4_9,9,117,32.20248438,Non,46
513,22,IR3,IR3_9,9,117,42.43819035,Non,46
409,22,CR2,CR2_2,2,117,52.39274759,Non,61
409,22,CL1,CL1_2,2,117,64.84597135,Non,61
410,23,IL3,IL3_1,1,117,31.38470965,Non,39
410,23,IT4,IT4_1,1,117,33.42154993,Non,39
410,23,IT3,IT3_5,5,117,104.6231332,Non,39
410,23,CL4,CL4_1,1,117,63.63175308,Non,39
410,23,CR2,CR2_5,5,117,88.76936408,Non,39
412,22,CB2,CB2_1,1,117,20.39607805,Non,50
414,22,CT3,CT3_2,2,117,33.83784863,Non,48
414,22,CL4,CL4_5,5,117,9.219544457,Non,48
512,35,IR1,IR1_5,5,117,105.1903037,Non,46
512,35,CB1,CB1_11,11,117,78.63841301,Non,46
516,23,IR4,IR4_9,9,117,67.89698079,Non,42
516,23,CR1,CR1_8,8,117,64.38167441,Non,42
516,23,CB1,CB1_1,1,117,45.27692569,Non,42
517,23,IT1,IT1_11,11,117,43.32435804,Non,52
517,23,CL2,CL2_4,4,117,30.8058436,Non,52
518,23,CL3,CL3_5,5,117,31.6227766,Non,66
518,23,CR4,CR4_3,3,117,43.41658669,Non,66
518,23,IR3,IR3_8,8,117,41.77319715,Non,66
519,33,CR2,CR2_9,9,117,76.05918748,Non,78
519,33,IT1,IT1_3,3,117,39.35733731,Non,78
519,33,IT1,IT1_4,4,117,23.32380758,Non,78
519,33,IT1,IT1_9,9,117,80.05623024,Non,78
520,24,CR4,CR4_6,6,117,60.87692502,Non,65
521,22,CL2,CL2_10,10,117,69.85699679,Non,68
521,22,CB1,CB1_7,7,117,76.53757247,Non,68
416,40,CB4,CB4_2,2,117,49,Non,67
416,40,CR3,CR3_12,12,117,87.46427842,Non,67
416,40,CL4,CL4_4,4,117,54.23098745,Non,67
416,40,CL4,CL4_7,7,117,82.85529555,Non,67
603,23,CR1,CR1_10,10,118,52.20153254,Non,82
603,23,CL1,CL1_7,7,118,58.46366393,Non,82
603,23,IR2,IR2_3,3,118,67.89698079,Non,82
002,22,CT4,CT4_7,7,118,55.47071299,Non,26
002,22,IL3,IL3_5,5,118,72.80109889,Non,26
006,18,CB4,CB4_7,7,118,127.2831489,Non,66
006,18,CB2,CB2_10,10,118,25.94224354,Non,66
006,18,IR2,IR2_3,3,118,27.29468813,Non,66
007,21,IT3,IT3_7,7,118,49.47726751,Non,85
007,21,CT4,CT4_8,8,118,19.92485885,Non,85
511,26,IR1,IR1_10,10,118,33.30165161,Non,50
511,26,CR1,CR1_2,2,118,37.69615365,Non,50
511,26,IL1,IL1_10,10,118,78.33900689,Non,50
513,22,IL3,IL3_1,1,118,36.89173349,Non,46
513,22,IL3,IL3_5,5,118,58.21511831,Non,46
513,22,IR3,IR3_5,5,118,23.32380758,Non,46
503,23,CL2,CL2_8,8,118,20.81172987,Non,55
414,22,CT4,CT4_8,8,118,10.29563014,Non,48
414,22,CT3,CT3_11,11,118,25.8069758,Non,48
512,35,CR2,CR2_2,2,118,86.81589716,Non,46
516,23,IT1,IT1_12,12,118,63.89053138,Non,42
516,23,IL2,IL2_9,9,118,44.20407221,Non,42
516,23,IR1,IR1_10,10,118,38.07886553,Non,42
517,23,IT4,IT4_5,5,118,71.25307011,Non,52
517,23,IT1,IT1_9,9,118,57.00877125,Non,52
517,23,CT1,CT1_2,2,118,51.66236541,Non,52
517,23,CT2,CT2_11,11,118,41.40048309,Non,52
517,23,CB1,CB1_4,4,118,49.04079934,Non,52
517,23,CR1,CR1_3,3,118,41,Non,52
517,23,CR2,CR2_3,3,118,55.31726674,Non,52
521,22,IB2,IB2_9,9,118,75.00666637,Non,68
514,23,CR1,CR1_8,8,119,27.29468813,Non,62
514,23,IT2,IT2_6,6,119,34.4818793,Non,62
515,20,CT2,CT2_11,11,119,60.90155991,Non,71
603,23,CR1,CR1_3,3,119,42.01190308,Non,82
603,23,CL1,CL1_2,2,119,85.44003745,Non,82
603,23,IT2,IT2_7,7,119,57.62811814,Non,82
603,23,IL1,IL1_1,1,119,53,Non,82
603,23,IL2,IL2_10,10,119,45.27692569,Non,82
002,22,CR4,CR4_3,3,119,56.46237685,Non,26
002,22,CT4,CT4_3,3,119,67.9779376,Non,26
002,22,CT3,CT3_7,7,119,25.70992026,Non,26
002,22,CB2,CB2_11,11,119,28.8444102,Non,26
513,22,CR4,CR4_1,1,119,50.80354318,Non,46
604,23,IL2,IL2_1,1,119,34.61529142,Non,75
412,22,CL3,CL3_7,7,119,78.44395324,Non,50
517,23,IL1,IL1_3,3,119,53.23532662,Non,52
518,23,IL3,IL3_1,1,119,46.61544808,Non,66
519,33,CR4,CR4_3,3,119,40.41475597,Non,78
521,22,CB1,CB1_10,10,119,45.04442252,Non,68
514,23,IB1,IB1_11,11,120,53.16013544,Non,62
603,23,IB1,IB1_4,4,120,36.7151195,Non,82
002,22,IB4,IB4_4,4,120,70.83078427,Non,26
005,23,IL4,IL4_2,2,120,2.236067977,Non,39
006,18,IT1,IT1_12,12,120,34.0147027,Non,66
513,22,CB3,CB3_1,1,120,19.6977156,Non,46
513,22,CB3,CB3_3,3,120,38.11823711,Non,46
513,22,IL4,IL4_2,2,120,25,Non,46
503,23,CT2,CT2_10,10,120,52.00801861,Non,55
601,30,CL3,CL3_8,8,120,26.52432846,Non,39
604,23,CT1,CT1_11,11,120,45.54236928,Non,75
409,22,CT1,CT1_1,1,120,43.60045871,Non,61
412,22,IL4,IL4_10,10,120,70.08082548,Non,50
413,22,IL2,IL2_13,13,120,11.18033989,Non,47
414,22,IR3,IR3_11,11,120,29.41088234,Non,48
516,23,CB1,CB1_4,4,120,50,Non,42
516,23,CL1,CL1_1,1,120,36.24913792,Non,42
516,23,CL2,CL2_5,5,120,26.07680962,Non,42
516,23,CL2,CL2_7,7,120,42.05948169,Non,42
517,23,CL3,CL3_2,2,120,47.80167361,Non,52
517,23,IR3,IR3_1,1,120,41.03656906,Non,52
517,23,CT2,CT2_9,9,120,33.95585369,Non,52
521,22,IL4,IL4_8,8,120,86.45923895,Non,68
514,23,CR2,CR2_10,10,121,36.79673899,Non,62
514,23,IT1,IT1_9,9,121,18.02775638,Non,62
515,20,CB4,CB4_10,10,121,83.25776841,Non,71
603,23,IR1,IR1_1,1,121,24.18677324,Non,82
603,23,CB1,CB1_6,6,121,46.87216658,Non,82
002,22,IR3,IR3_1,1,121,37.80211634,Non,26
005,23,CB1,CB1_10,10,121,80.77747211,Non,39
503,23,CB1,CB1_10,10,121,31.84794185,Non,55
503,23,IB2,IB2_4,4,121,23.22173551,Non,55
604,23,IT4,IT4_4,4,121,7.392171535,Non,75
605,28,IT4,IT4_5,5,121,75.03014461,Non,67
410,23,IT3,IT3_4,4,121,104.3168251,Non,39
410,23,IR4,IR4_4,4,121,65.9241989,Non,39
410,23,CT3,CT3_11,11,121,62.00806399,Non,39
414,22,CT4,CT4_7,7,121,18.38477631,Non,48
414,22,IB4,IB4_4,4,121,30,Non,48
512,35,IR2,IR2_2,2,121,94.36630755,Non,46
516,23,CB1,CB1_6,6,121,49.49747468,Non,42
517,23,IR3,IR3_3,3,121,38.83297568,Non,52
517,23,CR4,CR4_3,3,121,68.11754546,Non,52
517,23,IL3,IL3_6,6,121,48.60041152,Non,52
519,33,CT4,CT4_5,5,121,43.68221606,Non,78
515,20,IL4,IL4_4,4,122,68.27669954,Non,71
603,23,CB1,CB1_4,4,122,66.37017402,Non,82
002,22,CL1,CL1_4,4,122,13.34166406,Non,26
002,22,CL2,CL2_8,8,122,25.55386468,Non,26
006,18,IR1,IR1_1,1,122,16.40121947,Non,66
007,21,CT3,CT3_10,10,122,33.42154993,Non,85
511,26,IR3,IR3_3,3,122,63.3245608,Non,50
605,28,CT3,CT3_5,5,122,58.76675676,Non,67
409,22,IL1,IL1_2,2,122,72.12489168,Non,61
410,23,IR3,IR3_5,5,122,42.04759208,Non,39
410,23,CL2,CL2_4,4,122,36.12478374,Non,39
413,22,CL2,CL2_4,4,122,14.86606875,Non,47
413,22,IR2,IR2_2,2,122,18.43908891,Non,47
413,22,CR2,CR2_7,7,122,14.2126704,Non,47
512,35,CR2,CR2_8,8,122,65.74191966,Non,46
516,23,CR2,CR2_1,1,122,81.49233093,Non,42
516,23,IL1,IL1_7,7,122,105.4229577,Non,42
516,23,IB1,IB1_3,3,122,54.81788029,Non,42
516,23,CB1,CB1_2,2,122,61.05735009,Non,42
516,23,IR2,IR2_6,6,122,70.45565982,Non,42
517,23,CT3,CT3_2,2,122,36.22154055,Non,52
517,23,CT4,CT4_4,4,122,62.39390996,Non,52
517,23,CT4,CT4_7,7,122,46.87216658,Non,52
517,23,IR2,IR2_9,9,122,41.67733197,Non,52
518,23,CT3,CT3_5,5,122,61.46543744,Non,66
521,22,CB4,CB4_7,7,122,45.04220243,Non,68
522,20,CR3,CR3_8,8,122,78.29431652,Non,61
514,23,CR1,CR1_3,3,123,38.07886553,Non,62
515,20,CB4,CB4_8,8,123,72.41244092,Non,71
515,20,CB4,CB4_9,9,123,63.16491431,Non,71
603,23,CR1,CR1_2,2,123,69.20260111,Non,82
603,23,IR2,IR2_9,9,123,72.00694411,Non,82
603,23,IT2,IT2_3,3,123,70.76722405,Non,82
603,23,CT1,CT1_2,2,123,48.60041152,Non,82
603,23,IL2,IL2_2,2,123,35.4682957,Non,82
002,22,CL2,CL2_1,1,123,46.22769733,Non,26
005,23,CB1,CB1_1,1,123,81.39410298,Non,39
006,18,CB4,CB4_4,4,123,44.91102315,Non,66
006,18,IR2,IR2_8,8,123,28.3019434,Non,66
511,26,IL4,IL4_10,10,123,112.2541759,Non,50
601,30,IL4,IL4_11,11,123,26.00683179,Non,39
409,22,CT2,CT2_4,4,123,134.714513,Non,61
414,22,CT3,CT3_7,7,123,26.41968963,Non,48
414,22,IB4,IB4_2,2,123,15.26433752,Non,48
512,35,IT1,IT1_10,10,123,44.41846463,Non,46
517,23,CB3,CB3_9,9,123,55.54277631,Non,52
517,23,CT4,CT4_9,9,123,32.64965543,Non,52
517,23,CR1,CR1_12,12,123,31.38470965,Non,52
519,33,IB1,IB1_4,4,123,54.70831747,Non,78
519,33,IT1,IT1_11,11,123,50.24937811,Non,78
522,20,IR3,IR3_8,8,123,64.07027392,Non,61
522,20,CL3,CL3_6,6,123,62.17716623,Non,61
522,20,IT4,IT4_4,4,123,69.85699679,Non,61
515,20,CL3,CL3_8,8,124,38.97299193,Non,71
603,23,CL1,CL1_1,1,124,51.0881591,Non,82
603,23,IR2,IR2_8,8,124,81.60882305,Non,82
603,23,IT2,IT2_11,11,124,60.37383539,Non,82
603,23,CB1,CB1_2,2,124,73.4982993,Non,82
603,23,CT1,CT1_4,4,124,55.54277631,Non,82
002,22,CR3,CR3_10,10,124,35.51056181,Non,26
002,22,IB3,IB3_1,1,124,67.42403132,Non,26
002,22,CT3,CT3_2,2,124,21.02379604,Non,26
002,22,CT3,CT3_6,6,124,51.26402247,Non,26
002,22,IB2,IB2_7,7,124,29.96664813,Non,26
005,23,CB4,CB4_8,8,124,30.8058436,Non,39
005,23,IB2,IB2_4,4,124,63.56099433,Non,39
006,18,CT3,CT3_8,8,124,74.33034374,Non,66
006,18,IR4,IR4_9,9,124,47.38143096,Non,66
511,26,CR1,CR1_1,1,124,24.69817807,Non,50
513,22,CR3,CR3_13,13,124,84.40379138,Non,46
604,23,CL4,CL4_8,8,124,27.12457557,Non,75
410,23,IT4,IT4_10,10,124,64.35060217,Non,39
410,23,CT4,CT4_7,7,124,58.72818744,Non,39
410,23,IT1,IT1_3,3,124,81.54140053,Non,39
410,23,IL2,IL2_8,8,124,60.53924347,Non,39
410,23,CR1,CR1_8,8,124,40.60788101,Non,39
411,22,IL3,IL3_9,9,124,65.96969001,Non,30
413,22,CB2,CB2_8,8,124,21.47091055,Non,47
414,22,IT3,IT3_7,7,124,23.76972865,Non,48
517,23,CT3,CT3_10,10,124,64.51356447,Non,52
517,23,IB4,IB4_1,1,124,45.12205669,Non,52
517,23,CR4,CR4_5,5,124,82.29216245,Non,52
517,23,CR3,CR3_10,10,124,77.15568676,Non,52
517,23,IL1,IL1_6,6,124,45.88027899,Non,52
517,23,IR2,IR2_1,1,124,80.15609771,Non,52
517,23,CB1,CB1_3,3,124,34.05877273,Non,52
518,23,IL4,IL4_4,4,124,32.24903099,Non,66
518,23,IR3,IR3_5,5,124,44.82186966,Non,66
521,22,CR4,CR4_8,8,124,87.98909023,Non,68
514,23,CR2,CR2_6,6,125,25.55386468,Non,62
514,23,CT2,CT2_1,1,125,49.01020302,Non,62
514,23,CL2,CL2_7,7,125,33.61547263,Non,62
514,23,CL2,CL2_11,11,125,28.8444102,Non,62
603,23,CR1,CR1_1,1,125,33.24154028,Non,82
603,23,CR2,CR2_2,2,125,60.74537019,Non,82
002,22,CR4,CR4_8,8,125,73.87827827,Non,26
005,23,IR1,IR1_11,11,125,66.21933252,Non,39
005,23,IT1,IT1_3,3,125,96.00520819,Non,39
006,18,CR3,CR3_8,8,125,93.72299611,Non,66
006,18,IT3,IT3_3,3,125,70.51950085,Non,66
007,21,IR4,IR4_4,4,125,30.23243292,Non,85
007,21,IT4,IT4_8,8,125,29.06888371,Non,85
511,26,IL1,IL1_4,4,125,42.04759208,Non,50
511,26,IT1,IT1_7,7,125,20.1246118,Non,50
511,26,IT1,IT1_10,10,125,37.58989226,Non,50
513,22,CL3,CL3_1,1,125,20.88061302,Non,46
513,22,CL4,CL4_5,5,125,16.76305461,Non,46
513,22,IL4,IL4_6,6,125,57.24508713,Non,46
513,22,IL4,IL4_8,8,125,41.03656906,Non,46
513,22,CB4,CB4_2,2,125,18.11077028,Non,46
513,22,IT4,IT4_2,2,125,21.58703314,Non,46
513,22,CT3,CT3_8,8,125,44.38468204,Non,46
513,22,CT3,CT3_10,10,125,26.07680962,Non,46
513,22,CT4,CT4_1,1,125,34.05877273,Non,46
513,22,CR3,CR3_1,1,125,15.62049935,Non,46
513,22,IR4,IR4_9,9,125,68.09552114,Non,46
513,22,IB4,IB4_2,2,125,21.02379604,Non,46
513,22,IB3,IB3_3,3,125,25.07987241,Non,46
604,23,IB4,IB4_10,10,125,29.45883229,Non,75
410,23,IL3,IL3_2,2,125,67.20119047,Non,39
413,22,IT2,IT2_2,2,125,37.53664876,Non,47
414,22,IT4,IT4_12,12,125,13.60147051,Non,48
512,35,IR1,IR1_10,10,125,64.84597135,Non,46
512,35,IB2,IB2_9,9,125,65.11528238,Non,46
512,35,CB1,CB1_8,8,125,105.1712889,Non,46
516,23,CR4,CR4_8,8,125,74.63243263,Non,42
516,23,CR3,CR3_1,1,125,62.62587325,Non,42
516,23,CB2,CB2_9,9,125,29,Non,42
516,23,CT1,CT1_8,8,125,53.00943312,Non,42
516,23,IR1,IR1_7,7,125,66.75327707,Non,42
516,23,CL2,CL2_3,3,125,56.08029957,Non,42
517,23,IB1,IB1_12,12,125,52.49761899,Non,52
517,23,CT2,CT2_2,2,125,57.00877125,Non,52
517,23,IR2,IR2_10,10,125,41.18252056,Non,52
517,23,CB2,CB2_9,9,125,48.27007354,Non,52
518,23,CL4,CL4_2,2,125,63.3245608,Non,66
518,23,IL4,IL4_7,7,125,41.23105626,Non,66
518,23,IL3,IL3_10,10,125,47.07440918,Non,66
518,23,IR1,IR1_4,4,125,20.28781901,Non,66
416,40,IB2,IB2_8,8,125,41.14608122,Non,67
514,23,IB1,IB1_10,10,126,25.3179778,Non,62
515,20,CL4,CL4_4,4,126,47.69354254,Non,71
515,20,CT3,CT3_10,10,126,58.33238637,Non,71
515,20,CR4,CR4_1,1,126,60.95008203,Non,71
515,20,CR4,CR4_10,10,126,34.69114584,Non,71
603,23,IR1,IR1_6,6,126,93.60021367,Non,82
603,23,CB2,CB2_9,9,126,55.71355311,Non,82
603,23,IB1,IB1_7,7,126,60.5309838,Non,82
002,22,CT3,CT3_1,1,126,21.54065923,Non,26
002,22,IB2,IB2_13,13,126,15.26433752,Non,26
002,22,CR1,CR1_8,8,126,37.36308338,Non,26
006,18,CL2,CL2_7,7,126,36.23534186,Non,66
006,18,IB1,IB1_6,6,126,20,Non,66
511,26,IL1,IL1_2,2,126,93.1933474,Non,50
513,22,CR3,CR3_2,2,126,25.49509757,Non,46
513,22,CR3,CR3_11,11,126,52.39274759,Non,46
503,23,CL2,CL2_7,7,126,35.14983357,Non,55
604,23,IT4,IT4_5,5,126,46.45486627,Non,75
409,22,CR2,CR2_12,12,126,105.6882207,Non,61
410,23,IB2,IB2_13,13,126,67.08203932,Non,39
413,22,IR2,IR2_9,9,126,12.20655562,Non,47
413,22,CB2,CB2_14,14,126,48.76474136,Non,47
516,23,CT2,CT2_12,12,126,104.2353107,Non,42
516,23,CL1,CL1_9,9,126,35.35533906,Non,42
517,23,IT4,IT4_1,1,126,24.41311123,Non,52
517,23,IR1,IR1_3,3,126,55.08175742,Non,52
517,23,IT1,IT1_2,2,126,59.66573556,Non,52
517,23,CT1,CT1_4,4,126,55.36244214,Non,52
517,23,CB2,CB2_5,5,126,16.2788206,Non,52
518,23,IL4,IL4_2,2,126,40.26164428,Non,66
518,23,IL4,IL4_8,8,126,51.4003891,Non,66
518,23,IT1,IT1_4,4,126,47.70154714,Non,66
515,20,CR3,CR3_10,10,127,98.43369443,Non,71
603,23,CB2,CB2_7,7,127,42.75511665,Non,82
603,23,CR2,CR2_3,3,127,63.60031446,Non,82
603,23,CR2,CR2_5,5,127,64.49806199,Non,82
